obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temperature,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('506',)",3771269008,5,34.50790024,3774706964,3774706966,3771269008,0,internal_timestamp,195.1900024,494619,1562280208,7.056499958,3.450790024,33.99306739,1027.518416,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('507',)",3771269029,5,34.43759918,3774706964,3774706966,3771269029,0,internal_timestamp,200.4400024,497958,1562280228,6.968900204,3.443759918,33.99984263,1027.560229,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('508',)",3771269049,5,34.37680054,3774706964,3774706966,3771269049,0,internal_timestamp,205.6900024,495682,1562280248,6.893000126,3.437680054,34.00546383,1027.599425,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('509',)",3771269069,5,34.34909821,3774706964,3774706966,3771269069,0,internal_timestamp,210.9799957,495454,1562280268,6.859000206,3.434909821,34.00602356,1027.628927,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('510',)",3771269089,5,34.33430099,3774706964,3774706966,3771269089,0,internal_timestamp,216.2100067,495437,1562280288,6.839399815,3.433430099,34.00656821,1027.656124,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('511',)",3771269109,5,34.32540131,3774706964,3774706966,3771269109,0,internal_timestamp,221.5099945,495114,1562280308,6.826399803,3.432540131,34.00704098,1027.682663,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('512',)",3771269128,5,34.32730103,3774706964,3774706966,3771269128,0,internal_timestamp,226.75,489506,1562280328,6.827000141,3.432730103,34.00598082,1027.705819,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('513',)",3771269148,5,34.31579971,3774706964,3774706966,3771269148,0,internal_timestamp,231.9799957,493773,1562280348,6.80880022,3.431579971,34.00876664,1027.734579,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('514',)",3771269168,5,34.31349945,3774706964,3774706966,3771269168,0,internal_timestamp,237.1499939,488844,1562280368,6.803800106,3.431349945,34.0086567,1027.75894,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('515',)",3771269189,5,34.3125,3774706964,3774706966,3771269189,0,internal_timestamp,242.4299927,506472,1562280388,6.799799919,3.43125,34.0089372,1027.783972,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('516',)",3771269209,5,34.29130173,3774706964,3774706966,3771269209,0,internal_timestamp,247.6699982,505322,1562280408,6.770299912,3.429130173,34.01221596,1027.814741,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('517',)",3771269228,5,34.28739929,3774706964,3774706966,3771269228,0,internal_timestamp,252.9900055,488984,1562280428,6.763299942,3.428739929,34.01224701,1027.840176,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('518',)",3771269249,5,34.27569962,3774706964,3774706966,3771269249,0,internal_timestamp,258.3200073,502324,1562280448,6.745399952,3.427569962,34.01446762,1027.868892,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('519',)",3771269268,5,34.24869919,3774706964,3774706966,3771269268,0,internal_timestamp,263.5599976,485703,1562280468,6.708799839,3.424869919,34.01837233,1027.901125,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('520',)",3771269288,5,34.24069977,3774706964,3774706966,3771269288,0,internal_timestamp,268.8200073,489399,1562280488,6.696499825,3.424069977,34.01916069,1027.927608,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('521',)",3771269309,5,34.24110031,3774706964,3774706966,3771269309,0,internal_timestamp,274.1000061,503638,1562280508,6.694699764,3.424110031,34.01880848,1027.951822,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('522',)",3771269329,5,34.22919846,3774706964,3774706966,3771269329,0,internal_timestamp,279.3500061,517775,1562280528,6.676700115,3.422919846,34.02094133,1027.980108,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('523',)",3771269349,5,34.22940063,3774706964,3774706966,3771269349,0,internal_timestamp,284.5899963,500054,1562280548,6.674900055,3.422940063,34.02039073,1028.003979,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('524',)",3771269369,5,34.22019959,3774706964,3774706966,3771269369,0,internal_timestamp,289.8599854,504500,1562280568,6.660200119,3.422019959,34.02222617,1028.03166,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('525',)",3771269389,5,34.21549988,3774706964,3774706966,3771269389,0,internal_timestamp,295.1400146,498697,1562280588,6.651500225,3.421549988,34.0230817,1028.057779,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('526',)",3771269409,5,34.21139908,3774706964,3774706966,3771269409,0,internal_timestamp,300.4400024,525434,1562280608,6.644199848,3.421139908,34.02320203,1028.083215,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('527',)",3771269429,5,34.19150162,3774706964,3774706966,3771269429,0,internal_timestamp,305.730011,499688,1562280628,6.616899967,3.419150162,34.02569867,1028.113264,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('528',)",3771269449,5,34.19110107,3774706964,3774706966,3771269449,0,internal_timestamp,311.0700073,544908,1562280648,6.613800049,3.419110107,34.02572449,1028.138231,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('529',)",3771269469,5,34.18700027,3774706964,3774706966,3771269469,0,internal_timestamp,316.3599854,500832,1562280668,6.605899811,3.418700027,34.02644513,1028.164181,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('530',)",3771269489,5,34.18489838,3774706964,3774706966,3771269489,0,internal_timestamp,321.7099915,497528,1562280688,6.600599766,3.418489838,34.02676835,1028.18973,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('531',)",3771269509,5,34.18560028,3774706964,3774706966,3771269509,0,internal_timestamp,327,525026,1562280708,6.598999977,3.418560028,34.02655196,1028.214061,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('532',)",3771269529,5,34.18270111,3774706964,3774706966,3771269529,0,internal_timestamp,332.2799988,500798,1562280728,6.593200207,3.418270111,34.02652454,1028.239079,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('533',)",3771269549,5,34.17779922,3774706964,3774706966,3771269549,0,internal_timestamp,337.6300049,498939,1562280748,6.584799767,3.417779922,34.02682804,1028.26504,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('534',)",3771269568,5,34.16469955,3774706964,3774706966,3771269568,0,internal_timestamp,342.9400024,494135,1562280768,6.565100193,3.416469955,34.02929156,1028.294091,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('535',)",3771269589,5,34.12960052,3774706964,3774706966,3771269589,0,internal_timestamp,348.2099915,522087,1562280788,6.518300056,3.412960052,34.03431644,1028.328747,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('536',)",3771269609,5,34.10879898,3774706964,3774706966,3771269609,0,internal_timestamp,353.5100098,522368,1562280808,6.49090004,3.410879898,34.03589364,1028.358118,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('537',)",3771269629,5,34.0666008,3774706964,3774706966,3771269629,0,internal_timestamp,358.8099976,495403,1562280828,6.434400082,3.40666008,34.04265605,1028.39559,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('538',)",3771269649,5,34.05950165,3774706964,3774706966,3771269649,0,internal_timestamp,364.1099854,496718,1562280848,6.425600052,3.405950165,34.04093585,1028.419772,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('539',)",3771269669,5,34.0544014,3774706964,3774706966,3771269669,0,internal_timestamp,369.3800049,521835,1562280868,6.417300224,3.40544014,34.0409527,1028.445111,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('540',)",3771269688,5,34.02460098,3774706964,3774706966,3771269688,0,internal_timestamp,374.6199951,494706,1562280888,6.379199982,3.402460098,34.04319203,1028.476184,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('541',)",3771269708,5,33.96229935,3774706964,3774706966,3771269708,0,internal_timestamp,379.9400024,491159,1562280908,6.302800179,3.396229935,34.04736234,1028.51441,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('542',)",3771269729,5,33.95890045,3774706964,3774706966,3771269729,0,internal_timestamp,385.2000122,518581,1562280928,6.297100067,3.395890045,34.04668131,1028.538795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('543',)",3771269749,5,33.94950104,3774706964,3774706966,3771269749,0,internal_timestamp,390.5299988,496374,1562280948,6.284200192,3.394950104,34.04645805,1028.564851,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('544',)",3771269769,5,33.95019913,3774706964,3774706966,3771269769,0,internal_timestamp,395.8299866,495439,1562280968,6.282599926,3.395019913,34.046236,1028.589213,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('545',)",3771269789,5,33.94549942,3774706964,3774706966,3771269789,0,internal_timestamp,401.1000061,523415,1562280988,6.274400234,3.394549942,34.04659364,1028.6148,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('546',)",3771269809,5,33.9457016,3774706964,3774706966,3771269809,0,internal_timestamp,406.3999939,521212,1562281008,6.272500038,3.39457016,34.04611949,1028.638998,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('547',)",3771269829,5,33.94680023,3774706964,3774706966,3771269829,0,internal_timestamp,411.6700134,518693,1562281028,6.270699978,3.394680023,34.04656022,1028.663757,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('548',)",3771269849,5,33.94760132,3774706964,3774706966,3771269849,0,internal_timestamp,416.9400024,518787,1562281048,6.268799782,3.394760132,34.04677003,1028.688346,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('549',)",3771269869,5,33.94110107,3774706964,3774706966,3771269869,0,internal_timestamp,422.2999878,518706,1562281068,6.25880003,3.394110107,34.04687379,1028.71438,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('550',)",3771269889,5,33.9394989,3774706964,3774706966,3771269889,0,internal_timestamp,427.5400085,502729,1562281088,6.253200054,3.39394989,34.0481098,1028.740145,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('551',)",3771269909,5,33.93579865,3774706964,3774706966,3771269909,0,internal_timestamp,432.7999878,519538,1562281108,6.24630022,3.393579865,34.04829368,1028.765353,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('552',)",3771269929,5,33.92279816,3774706964,3774706966,3771269929,0,internal_timestamp,438.0499878,515908,1562281128,6.227799892,3.392279816,34.0496805,1028.793061,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('553',)",3771269949,5,33.90599823,3774706964,3774706966,3771269949,0,internal_timestamp,443.25,519435,1562281148,6.202199936,3.390599823,34.05393478,1028.823773,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('554',)",3771269969,5,33.90190125,3774706964,3774706966,3771269969,0,internal_timestamp,448.4599915,516968,1562281168,6.194600105,3.390190125,34.0543988,1028.849065,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('555',)",3771269989,5,33.88890076,3774706964,3774706966,3771269989,0,internal_timestamp,453.7099915,514692,1562281188,6.175600052,3.388890076,34.05628195,1028.877227,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('556',)",3771270009,5,33.87549973,3774706964,3774706966,3771270009,0,internal_timestamp,458.9299927,499112,1562281208,6.154399872,3.387549973,34.05992858,1028.90694,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('557',)",3771270029,5,33.8647995,3774706964,3774706966,3771270029,0,internal_timestamp,464.1199951,516551,1562281228,6.137000084,3.38647995,34.0628121,1028.935389,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('558',)",3771270049,5,33.84019852,3774706964,3774706966,3771270049,0,internal_timestamp,469.3399963,510663,1562281248,6.104199886,3.384019852,34.06552593,1028.965959,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('559',)",3771270069,5,33.79460144,3774706964,3774706966,3771270069,0,internal_timestamp,474.5799866,514151,1562281268,6.048099995,3.379460144,34.06801881,1028.999634,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('560',)",3771270089,5,33.78020096,3774706964,3774706966,3771270089,0,internal_timestamp,479.8500061,510309,1562281288,6.029200077,3.378020096,34.06821256,1029.02653,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('561',)",3771270109,5,33.77719879,3774706964,3774706966,3771270109,0,internal_timestamp,485.0899963,508272,1562281308,6.022799969,3.377719879,34.0686848,1029.051795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('562',)",3771270129,5,33.76890183,3774706964,3774706966,3771270129,0,internal_timestamp,490.4200134,513567,1562281328,6.010099888,3.376890183,34.0694837,1029.078591,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('563',)",3771270149,5,33.76810074,3774706964,3774706966,3771270149,0,internal_timestamp,495.7600098,511804,1562281348,6.006499767,3.376810074,34.06957276,1029.103627,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('564',)",3771270169,5,33.76710129,3774706964,3774706966,3771270169,0,internal_timestamp,501.0899963,514847,1562281368,6.002699852,3.376710129,34.06964508,1029.128629,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('565',)",3771270189,5,33.76729965,3774706964,3774706966,3771270189,0,internal_timestamp,506.4100037,508300,1562281388,6.000199795,3.376729965,34.06976498,1029.153439,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('566',)",3771270209,5,33.76580048,3774706964,3774706966,3771270209,0,internal_timestamp,511.7200012,512970,1562281408,5.995900154,3.376580048,34.06978854,1029.178361,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('567',)",3771270229,5,33.73500061,3774706964,3774706966,3771270229,0,internal_timestamp,517.0300293,506521,1562281428,5.95359993,3.373500061,34.0749936,1029.212568,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('568',)",3771270249,5,33.729599,3774706964,3774706966,3771270249,0,internal_timestamp,522.3599854,507032,1562281448,5.9447999,3.3729599,34.07513505,1029.238289,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('569',)",3771270269,5,33.67499924,3774706964,3774706966,3771270269,0,internal_timestamp,527.6699829,541240,1562281468,5.872600079,3.367499924,34.08356297,1029.279098,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('570',)",3771270289,5,33.63290024,3774706964,3774706966,3771270289,0,internal_timestamp,533.0599976,503332,1562281488,5.815700054,3.363290024,34.0906483,1029.317101,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('571',)",3771270309,5,33.62049866,3774706964,3774706966,3771270309,0,internal_timestamp,538.4199829,503989,1562281508,5.799699783,3.362049866,34.09011442,1029.343405,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('572',)",3771270329,5,33.52349854,3774706964,3774706966,3771270329,0,internal_timestamp,543.7299805,506983,1562281528,5.67140007,3.352349854,34.10707001,1029.398414,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('573',)",3771270349,5,33.48389816,3774706964,3774706966,3771270349,0,internal_timestamp,549.0200195,508489,1562281548,5.621500015,3.348389816,34.10993903,1029.431618,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('574',)",3771270369,5,33.40399933,3774706964,3774706966,3771270369,0,internal_timestamp,554.2399902,499748,1562281568,5.518799782,3.340399933,34.12041873,1029.477519,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('575',)",3771270389,5,33.32040024,3774706964,3774706966,3771270389,0,internal_timestamp,559.3599854,510702,1562281588,5.404900074,3.332040024,34.13802705,1029.529967,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('576',)",3771270409,5,33.25490189,3774706964,3774706966,3771270409,0,internal_timestamp,564.539978,511625,1562281608,5.322800159,3.325490189,34.14398807,1029.569236,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('577',)",3771270429,5,33.18899918,3774706964,3774706966,3771270429,0,internal_timestamp,569.7700195,512108,1562281628,5.229899883,3.318899918,34.16039092,1029.618316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('578',)",3771270449,5,33.18000031,3774706964,3774706966,3771270449,0,internal_timestamp,572.0300293,504622,1562281648,5.218599796,3.318000031,34.16045099,1029.63021,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('579',)",3771270469,5,33.17979813,3774706964,3774706966,3771270469,0,internal_timestamp,572.0499878,963731,1562281668,5.220300198,3.317979813,34.15848225,1029.628529,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('580',)",3771270489,5,33.17879868,3774706964,3774706966,3771270489,0,internal_timestamp,573.7600098,965276,1562281688,5.218599796,3.317879868,34.15821294,1029.636387,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('581',)",3771270509,5,33.14979935,3774706964,3774706966,3771270509,0,internal_timestamp,578.5900269,966577,1562281708,5.174200058,3.314979935,34.16774065,1029.671846,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('582',)",3771270529,5,33.14020157,3774706964,3774706966,3771270529,0,internal_timestamp,578.7700195,966403,1562281728,5.165599823,3.314020157,34.16540505,1029.671949,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('583',)",3771270547,5,33.14630127,3774706964,3774706966,3771270547,0,internal_timestamp,578.7700195,960050,1562281746,5.172999859,3.314630127,34.16486551,1029.670562,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('584',)",3771271389,5,33.18209839,3774706964,3774706966,3771271389,0,internal_timestamp,578.5900269,232281,1562282589,5.21999979,3.318209839,34.15815422,1029.658326,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('585',)",3771271408,5,33.18450165,3774706964,3774706966,3771271408,0,internal_timestamp,578.6099854,229289,1562282608,5.224100113,3.318450165,34.15672767,1029.656758,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('586',)",3771271409,5,33.18510056,3774706964,3774706966,3771271409,0,internal_timestamp,578.5900269,234631,1562282609,5.225500107,3.318510056,34.15600053,1029.655911,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('587',)",3771273588,5,33.28160095,3774706964,3774706966,3771273588,0,internal_timestamp,578.3499756,269679,1562284788,5.351799965,3.328160095,34.13817294,1029.624192,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('588',)",3771273600,5,33.28139877,3774706964,3774706966,3771273600,0,internal_timestamp,578.3599854,269150,1562284800,5.351399899,3.328139877,34.13834282,1029.624424,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('589',)",3771273689,5,33.28779984,3774706964,3774706966,3771273689,0,internal_timestamp,578.1900024,71202,1562284889,5.360199928,3.328779984,34.13680786,1029.621275,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('590',)",3771273709,5,33.35070038,3774706964,3774706966,3771273709,0,internal_timestamp,575.1099854,76526,1562284909,5.448200226,3.335070038,34.12087807,1029.582955,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('591',)",3771273729,5,33.36729813,3774706964,3774706966,3771273729,0,internal_timestamp,570.3400269,73019,1562284929,5.469299793,3.336729813,34.1207775,1029.558203,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('592',)",3771273749,5,33.39459991,3774706964,3774706966,3771273749,0,internal_timestamp,565.25,79532,1562284949,5.506999969,3.339459991,34.11621668,1029.526259,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('593',)",3771273769,5,33.46110153,3774706964,3774706966,3771273769,0,internal_timestamp,560.1599731,74028,1562284969,5.59649992,3.346110153,34.10382884,1029.481215,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('594',)",3771273789,5,33.50590134,3774706964,3774706966,3771273789,0,internal_timestamp,554.9799805,78987,1562284989,5.65719986,3.350590134,34.09592609,1029.443104,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('595',)",3771273809,5,33.55419922,3774706964,3774706966,3771273809,0,internal_timestamp,549.7700195,94391,1562285009,5.718699932,3.355419922,34.09117262,1029.407199,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('596',)",3771273829,5,33.59329987,3774706964,3774706966,3771273829,0,internal_timestamp,544.5200195,74840,1562285029,5.767300129,3.359329987,34.08901121,1029.374872,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('597',)",3771273849,5,33.60010147,3774706964,3774706966,3771273849,0,internal_timestamp,539.2800293,103855,1562285049,5.778399944,3.360010147,34.08810203,1029.34865,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('598',)",3771273869,5,33.6026001,3774706964,3774706966,3771273869,0,internal_timestamp,534.039978,100657,1562285069,5.784399986,3.36026001,34.08746656,1029.323332,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('599',)",3771273889,5,33.6167984,3774706964,3774706966,3771273889,0,internal_timestamp,528.8200073,79307,1562285089,5.804399967,3.36167984,34.08594245,1029.295508,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('600',)",3771273909,5,33.61800003,3774706964,3774706966,3771273909,0,internal_timestamp,523.5499878,87985,1562285109,5.808400154,3.361800003,34.08586989,1029.270764,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('601',)",3771273929,5,33.66880035,3774706964,3774706966,3771273929,0,internal_timestamp,518.2999878,77506,1562285129,5.877699852,3.366880035,34.07607363,1029.229594,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('602',)",3771273949,5,33.71260071,3774706964,3774706966,3771273949,0,internal_timestamp,513.0800171,98541,1562285149,5.933499813,3.371260071,34.07191767,1029.194807,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('603',)",3771273969,5,33.74829865,3774706964,3774706966,3771273969,0,internal_timestamp,507.8099976,87295,1562285169,5.98059988,3.374829865,34.0673909,1029.160669,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('604',)",3771273989,5,33.75899887,3774706964,3774706966,3771273989,0,internal_timestamp,502.5700073,85055,1562285189,5.994999886,3.375899887,34.06754242,1029.134812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('605',)",3771274009,5,33.76290131,3774706964,3774706966,3771274009,0,internal_timestamp,497.3099976,90216,1562285209,6.001599789,3.376290131,34.06788836,1029.110076,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('606',)",3771274029,5,33.77909851,3774706964,3774706966,3771274029,0,internal_timestamp,492.0400085,85868,1562285229,6.02519989,3.377909851,34.06500708,1029.080426,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('607',)",3771274049,5,33.78590012,3774706964,3774706966,3771274049,0,internal_timestamp,486.8099976,91859,1562285249,6.034500122,3.378590012,34.06588483,1029.055873,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('608',)",3771274069,5,33.7969017,3774706964,3774706966,3771274069,0,internal_timestamp,481.5700073,77709,1562285269,6.051000118,3.37969017,34.06426907,1029.028325,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('609',)",3771274089,5,33.81259918,3774706964,3774706966,3771274089,0,internal_timestamp,476.3699951,83652,1562285289,6.073200226,3.381259918,34.0621904,1028.999812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('610',)",3771274109,5,33.8526001,3774706964,3774706966,3771274109,0,internal_timestamp,471.1799927,83862,1562285309,6.123099804,3.38526001,34.05960739,1028.967136,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('611',)",3771274129,5,33.8708992,3774706964,3774706966,3771274129,0,internal_timestamp,466,87266,1562285329,6.146999836,3.38708992,34.05872087,1028.939409,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('612',)",3771274149,5,33.87509918,3774706964,3774706966,3771274149,0,internal_timestamp,460.8800049,78719,1562285349,6.155099869,3.387509918,34.05782807,1028.914128,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('613',)",3771274169,5,33.88629913,3774706964,3774706966,3771274169,0,internal_timestamp,455.6600037,91583,1562285369,6.173099995,3.388629913,34.0549187,1028.885437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('614',)",3771274189,5,33.90409851,3774706964,3774706966,3771274189,0,internal_timestamp,450.4899902,84480,1562285389,6.197999954,3.390409851,34.05246602,1028.856379,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('615',)",3771274209,5,33.9333992,3774706964,3774706966,3771274209,0,internal_timestamp,445.2799988,85527,1562285409,6.238200188,3.39333992,34.04759839,1028.823122,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('616',)",3771274229,5,33.9375,3774706964,3774706966,3771274229,0,internal_timestamp,440.0799866,83385,1562285429,6.244900227,3.39375,34.04802964,1028.798704,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('617',)",3771274249,5,33.93989944,3774706964,3774706966,3771274249,0,internal_timestamp,434.8999939,94421,1562285449,6.250400066,3.393989944,34.04775134,1028.773985,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('618',)",3771274269,5,33.93989944,3774706964,3774706966,3771274269,0,internal_timestamp,429.6199951,86358,1562285469,6.252500057,3.393989944,34.04823765,1028.749877,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('619',)",3771274289,5,33.9408989,3774706964,3774706966,3771274289,0,internal_timestamp,424.3999939,87459,1562285489,6.256599903,3.39408989,34.04781547,1028.725051,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('620',)",3771274309,5,33.94380188,3774706964,3774706966,3771274309,0,internal_timestamp,419.1799927,89069,1562285509,6.263199806,3.394380188,34.04702312,1028.699587,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('621',)",3771274329,5,33.94620132,3774706964,3774706966,3771274329,0,internal_timestamp,413.9500122,89713,1562285529,6.268899918,3.394620132,34.04657212,1028.674468,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('622',)",3771274349,5,33.9457016,3774706964,3774706966,3771274349,0,internal_timestamp,408.7000122,90635,1562285549,6.270599842,3.39457016,34.04688864,1028.650411,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
