obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('2403',)",3723304053,8,3.582050085,3742914163,3742914163,3723304053,0,internal_timestamp,32.875,1514315253,32.0461998,0,10.70330048,1024.681043,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2404',)",3723304053,8,3.582060099,3742914163,3742914163,3723304053,0,internal_timestamp,32.85699844,1514315253,32.0461998,0,10.70339966,1024.680944,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2405',)",3723304053,8,3.582089901,3742914163,3742914163,3723304053,0,internal_timestamp,32.83499908,1514315253,32.04629898,0,10.70370007,1024.68087,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2406',)",3723304053,8,3.582149982,3742914163,3742914163,3723304053,0,internal_timestamp,32.81299973,1514315253,32.04660034,0,10.70400047,1024.680953,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2407',)",3723304053,8,3.582220078,3742914163,3742914163,3723304053,0,internal_timestamp,32.79000092,1514315253,32.04700089,0,10.70440006,1024.681091,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2408',)",3723304053,8,3.582289934,3742914163,3742914163,3723304053,0,internal_timestamp,32.76800156,1514315253,32.04740143,1,10.70470047,1024.681251,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2409',)",3723304053,8,3.582319975,3742914163,3742914163,3723304053,0,internal_timestamp,32.75,1514315253,32.04740143,0,10.70499992,1024.681118,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2410',)",3723304053,8,3.582350016,3742914163,3742914163,3723304053,0,internal_timestamp,32.72600174,1514315253,32.04750061,0,10.7052002,1024.681052,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2411',)",3723304053,8,3.582360029,3742914163,3742914163,3723304053,0,internal_timestamp,32.70600128,1514315253,32.04759979,0,10.70530033,1024.681021,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2412',)",3723304053,8,3.582360029,3742914163,3742914163,3723304053,0,internal_timestamp,32.68199921,1514315253,32.04750061,0,10.70540047,1024.680817,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2413',)",3723304053,8,3.582370043,3742914163,3742914163,3723304053,0,internal_timestamp,32.66199875,1514315253,32.04750061,0,10.70549965,1024.68071,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2414',)",3723304054,8,3.582380056,3742914163,3742914163,3723304054,0,internal_timestamp,32.63700104,1514315254,32.04750061,0,10.70559978,1024.680579,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2415',)",3723304054,8,3.582380056,3742914163,3742914163,3723304054,0,internal_timestamp,32.61800003,1514315254,32.04750061,0,10.70559978,1024.680493,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2416',)",3723304054,8,3.582400084,3742914163,3742914163,3723304054,0,internal_timestamp,32.59799957,1514315254,32.04759979,0,10.70569992,1024.680462,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2417',)",3723304054,8,3.582410097,3742914163,3742914163,3723304054,0,internal_timestamp,32.57400131,1514315254,32.04779816,0,10.70559978,1024.680524,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2418',)",3723304054,8,3.58239007,3742914163,3742914163,3723304054,0,internal_timestamp,32.55199814,1514315254,32.04779816,0,10.70540047,1024.680459,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2419',)",3723304054,8,3.582340002,3742914163,3742914163,3723304054,0,internal_timestamp,32.52999878,1514315254,32.04759979,0,10.70510006,1024.680256,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2420',)",3723304054,8,3.582279921,3742914163,3742914163,3723304054,0,internal_timestamp,32.50999832,1514315254,32.04729843,0,10.70479965,1024.679983,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2421',)",3723304054,8,3.582210064,3742914163,3742914163,3723304054,0,internal_timestamp,32.48799896,1514315254,32.0469017,0,10.7045002,1024.679626,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2422',)",3723304054,8,3.58220005,3742914163,3742914163,3723304054,0,internal_timestamp,32.46500015,1514315254,32.04679871,0,10.7045002,1024.679441,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2423',)",3723304054,8,3.582210064,3742914163,3742914163,3723304054,0,internal_timestamp,32.44300079,1514315254,32.0469017,0,10.70440006,1024.679439,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2424',)",3723304054,8,3.582240105,3742914163,3742914163,3723304054,0,internal_timestamp,32.42200089,1514315254,32.04719925,0,10.7045002,1024.679558,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2425',)",3723304054,8,3.582269907,3742914163,3742914163,3723304054,0,internal_timestamp,32.39500046,1514315254,32.04740143,0,10.70470047,1024.679558,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2426',)",3723304054,8,3.582299948,3742914163,3742914163,3723304054,0,internal_timestamp,32.3769989,1514315254,32.04750061,0,10.70489979,1024.679519,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2427',)",3723304054,8,3.582319975,3742914163,3742914163,3723304054,0,internal_timestamp,32.35699844,1514315254,32.04740143,0,10.7052002,1024.679299,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2428',)",3723304054,8,3.582329988,3742914163,3742914163,3723304054,0,internal_timestamp,32.33300018,1514315254,32.04740143,0,10.70530033,1024.679173,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2429',)",3723304054,8,3.582319975,3742914163,3742914163,3723304054,0,internal_timestamp,32.31200027,1514315254,32.04729843,0,10.70530033,1024.678998,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2430',)",3723304055,8,3.582309961,3742914163,3742914163,3723304055,0,internal_timestamp,32.29199982,1514315255,32.04729843,0,10.7052002,1024.678924,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2431',)",3723304055,8,3.582279921,3742914163,3742914163,3723304055,0,internal_timestamp,32.27199936,1514315255,32.04710007,0,10.70510006,1024.678696,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2432',)",3723304055,8,3.582269907,3742914163,3742914163,3723304055,0,internal_timestamp,32.2480011,1514315255,32.04719925,0,10.70499992,1024.678682,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2433',)",3723304055,8,3.582259893,3742914163,3742914163,3723304055,0,internal_timestamp,32.22700119,1514315255,32.04710007,0,10.70489979,1024.678526,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2434',)",3723304055,8,3.582250118,3742914163,3742914163,3723304055,0,internal_timestamp,32.20600128,1514315255,32.04710007,0,10.70479965,1024.678448,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2435',)",3723304055,8,3.582240105,3742914163,3742914163,3723304055,0,internal_timestamp,32.18500137,1514315255,32.04710007,0,10.70479965,1024.678353,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2436',)",3723304055,8,3.582240105,3742914163,3742914163,3723304055,0,internal_timestamp,32.16400146,1514315255,32.04700089,0,10.70479965,1024.678181,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2437',)",3723304055,8,3.582240105,3742914163,3742914163,3723304055,0,internal_timestamp,32.13999939,1514315255,32.04710007,0,10.70479965,1024.678149,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2438',)",3723304055,8,3.582259893,3742914163,3742914163,3723304055,0,internal_timestamp,32.11800003,1514315255,32.04729843,0,10.70479965,1024.678203,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2439',)",3723304055,8,3.582279921,3742914163,3742914163,3723304055,0,internal_timestamp,32.09600067,1514315255,32.04750061,0,10.70479965,1024.678261,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2440',)",3723304055,8,3.582279921,3742914163,3742914163,3723304055,0,internal_timestamp,32.07400131,1514315255,32.04750061,0,10.70479965,1024.678161,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2441',)",3723304055,8,3.582289934,3742914163,3742914163,3723304055,0,internal_timestamp,32.05199814,1514315255,32.04759979,0,10.70479965,1024.678138,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2442',)",3723304055,8,3.582279921,3742914163,3742914163,3723304055,0,internal_timestamp,32.02999878,1514315255,32.04740143,0,10.70479965,1024.677884,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2443',)",3723304055,8,3.582259893,3742914163,3742914163,3723304055,0,internal_timestamp,32.01100159,1514315255,32.04719925,0,10.70489979,1024.677623,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2444',)",3723304056,8,3.582240105,3742914163,3742914163,3723304056,0,internal_timestamp,31.98999977,1514315256,32.04700089,1,10.70499992,1024.677356,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2445',)",3723304056,8,3.582240105,3742914163,3742914163,3723304056,0,internal_timestamp,31.96899986,1514315256,32.04700089,0,10.70499992,1024.677261,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2446',)",3723304056,8,3.582240105,3742914163,3742914163,3723304056,0,internal_timestamp,31.9470005,1514315256,32.04700089,0,10.70489979,1024.677178,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2447',)",3723304056,8,3.582240105,3742914163,3742914163,3723304056,0,internal_timestamp,31.9279995,1514315256,32.04710007,0,10.70479965,1024.677186,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2448',)",3723304056,8,3.582230091,3742914163,3742914163,3723304056,0,internal_timestamp,31.90699959,1514315256,32.04719925,0,10.70470047,1024.677185,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2449',)",3723304056,8,3.582210064,3742914163,3742914163,3723304056,0,internal_timestamp,31.87999916,1514315256,32.04710007,0,10.7045002,1024.67702,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2450',)",3723304056,8,3.58217001,3742914163,3742914163,3723304056,0,internal_timestamp,31.85700035,1514315256,32.04679871,0,10.70440006,1024.676698,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2451',)",3723304056,8,3.582139969,3742914163,3742914163,3723304056,0,internal_timestamp,31.84199905,1514315256,32.04679871,0,10.70419979,1024.676665,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2452',)",3723304056,8,3.582139969,3742914163,3742914163,3723304056,0,internal_timestamp,31.81900024,1514315256,32.04679871,0,10.70409966,1024.676578,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2453',)",3723304056,8,3.582129955,3742914163,3742914163,3723304056,0,internal_timestamp,31.79800034,1514315256,32.04679871,0,10.70409966,1024.676482,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2454',)",3723304056,8,3.582129955,3742914163,3742914163,3723304056,0,internal_timestamp,31.77300072,1514315256,32.04679871,0,10.70400047,1024.676386,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2455',)",3723304056,8,3.582139969,3742914163,3742914163,3723304056,0,internal_timestamp,31.75,1514315256,32.04700089,0,10.70400047,1024.676439,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2456',)",3723304056,8,3.582139969,3742914163,3742914163,3723304056,0,internal_timestamp,31.7329998,1514315256,32.04700089,0,10.70400047,1024.676362,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2457',)",3723304056,8,3.582139969,3742914163,3742914163,3723304056,0,internal_timestamp,31.70999908,1514315256,32.04710007,0,10.70390034,1024.676352,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2458',)",3723304056,8,3.582119942,3742914163,3742914163,3723304056,0,internal_timestamp,31.69000053,1514315256,32.0469017,0,10.7038002,1024.676124,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2459',)",3723304056,8,3.582030058,3742914163,3742914163,3723304056,0,internal_timestamp,31.66699982,1514315256,32.04639816,0,10.70339966,1024.675697,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2460',)",3723304056,8,3.581909895,3742914163,3742914163,3723304056,0,internal_timestamp,31.64500046,1514315256,32.04570007,0,10.70289993,1024.675139,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2461',)",3723304056,8,3.581779957,3742914163,3742914163,3723304056,0,internal_timestamp,31.62599945,1514315256,32.04489899,0,10.70219994,1024.67455,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2462',)",3723304057,8,3.581640005,3742914163,3742914163,3723304057,0,internal_timestamp,31.6060009,1514315257,32.0442009,0,10.70149994,1024.674037,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2463',)",3723304057,8,3.581530094,3742914163,3742914163,3723304057,0,internal_timestamp,31.58300018,1514315257,32.04359818,0,10.70100021,1024.673549,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2464',)",3723304057,8,3.581459999,3742914163,3742914163,3723304057,0,internal_timestamp,31.56200027,1514315257,32.04330063,0,10.70049953,1024.673308,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2465',)",3723304057,8,3.581399918,3742914163,3742914163,3723304057,0,internal_timestamp,31.54100037,1514315257,32.04299927,1,10.70009995,1024.673047,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2466',)",3723304057,8,3.581350088,3742914163,3742914163,3723304057,0,internal_timestamp,31.52300072,1514315257,32.04290009,1,10.69970036,1024.672957,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2467',)",3723304057,8,3.581290007,3742914163,3742914163,3723304057,0,internal_timestamp,31.5,1514315257,32.0428009,0,10.69929981,1024.672845,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2468',)",3723304057,8,3.581259966,3742914163,3742914163,3723304057,0,internal_timestamp,31.47999954,1514315257,32.04259872,0,10.69900036,1024.672648,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2469',)",3723304057,8,3.581249952,3742914163,3742914163,3723304057,0,internal_timestamp,31.45599937,1514315257,32.04270172,0,10.69900036,1024.672619,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2470',)",3723304057,8,3.581290007,3742914163,3742914163,3723304057,0,internal_timestamp,31.43700027,1514315257,32.0428009,0,10.69909954,1024.672593,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2471',)",3723304057,8,3.581340075,3742914163,3742914163,3723304057,0,internal_timestamp,31.41500092,1514315257,32.04309845,0,10.69950008,1024.672656,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2472',)",3723304057,8,3.581449986,3742914163,3742914163,3723304057,0,internal_timestamp,31.39599991,1514315257,32.04370117,0,10.69999981,1024.672953,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2473',)",3723304057,8,3.581540108,3742914163,3742914163,3723304057,0,internal_timestamp,31.37299919,1514315257,32.0442009,0,10.70049953,1024.673151,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2474',)",3723304057,8,3.581599951,3742914163,3742914163,3723304057,0,internal_timestamp,31.35199928,1514315257,32.04460144,0,10.70079994,1024.673316,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2475',)",3723304057,8,3.581599951,3742914163,3742914163,3723304057,0,internal_timestamp,31.33099937,1514315257,32.04460144,0,10.70079994,1024.673221,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2476',)",3723304057,8,3.581549883,3742914163,3742914163,3723304057,0,internal_timestamp,31.30999947,1514315257,32.04430008,0,10.70049953,1024.672942,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2477',)",3723304057,8,3.581459999,3742914163,3742914163,3723304057,0,internal_timestamp,31.29000092,1514315257,32.04389954,0,10.70009995,1024.672609,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2478',)",3723304058,8,3.581370115,3742914163,3742914163,3723304058,0,internal_timestamp,31.2670002,1514315258,32.04339981,0,10.69950008,1024.672219,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2479',)",3723304058,8,3.581239939,3742914163,3742914163,3723304058,0,internal_timestamp,31.24799919,1514315258,32.04270172,0,10.69880009,1024.671709,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2480',)",3723304058,8,3.58107996,3742914163,3742914163,3723304058,0,internal_timestamp,31.22900009,1514315258,32.04180145,0,10.69799995,1024.67106,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2481',)",3723304058,8,3.580919981,3742914163,3742914163,3723304058,0,internal_timestamp,31.20400047,1514315258,32.04090118,0,10.69729996,1024.670366,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2482',)",3723304058,8,3.580790043,3742914163,3742914163,3723304058,0,internal_timestamp,31.18499947,1514315258,32.04019928,0,10.6967001,1024.669837,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2483',)",3723304058,8,3.580719948,3742914163,3742914163,3723304058,0,internal_timestamp,31.1609993,1514315258,32.03979874,0,10.69639969,1024.669468,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2484',)",3723304058,8,3.580699921,3742914163,3742914163,3723304058,0,internal_timestamp,31.14299965,1514315258,32.03969955,0,10.69620037,1024.669344,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2485',)",3723304058,8,3.580670118,3742914163,3742914163,3723304058,0,internal_timestamp,31.12299919,1514315258,32.03960037,0,10.6960001,1024.66921,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2486',)",3723304058,8,3.580640078,3742914163,3742914163,3723304058,0,internal_timestamp,31.09900093,1514315258,32.03950119,0,10.69569969,1024.669076,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2487',)",3723304058,8,3.580579996,3742914163,3742914163,3723304058,0,internal_timestamp,31.07799912,1514315258,32.03929901,0,10.6953001,1024.668892,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2488',)",3723304058,8,3.580499887,3742914163,3742914163,3723304058,0,internal_timestamp,31.06200027,1514315258,32.03910065,0,10.69470024,1024.668768,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2489',)",3723304058,8,3.580420017,3742914163,3742914163,3723304058,0,internal_timestamp,31.04100037,1514315258,32.0387001,0,10.69410038,1024.668464,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2490',)",3723304058,8,3.580349922,3742914163,3742914163,3723304058,0,internal_timestamp,31.02099991,1514315258,32.03860092,0,10.69349957,1024.6684,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2491',)",3723304058,8,3.580300093,3742914163,3742914163,3723304058,0,internal_timestamp,30.99799919,1514315258,32.03860092,0,10.69309998,1024.668364,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2492',)",3723304058,8,3.580270052,3742914163,3742914163,3723304058,0,internal_timestamp,30.97699928,1514315258,32.03850174,0,10.69279957,1024.668243,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2493',)",3723304058,8,3.580260038,3742914163,3742914163,3723304058,0,internal_timestamp,30.95800018,1514315258,32.03850174,0,10.69260025,1024.668191,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2494',)",3723304059,8,3.580240011,3742914163,3742914163,3723304059,0,internal_timestamp,30.93799973,1514315259,32.03839874,0,10.69270039,1024.668003,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2495',)",3723304059,8,3.580229998,3742914163,3742914163,3723304059,0,internal_timestamp,30.91900063,1514315259,32.0381012,0,10.69279957,1024.667668,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2496',)",3723304059,8,3.580229998,3742914163,3742914163,3723304059,0,internal_timestamp,30.89800072,1514315259,32.03789902,0,10.69299984,1024.667381,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2497',)",3723304059,8,3.580219984,3742914163,3742914163,3723304059,0,internal_timestamp,30.87800026,1514315259,32.03770065,0,10.69320011,1024.667101,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2498',)",3723304059,8,3.580219984,3742914163,3742914163,3723304059,0,internal_timestamp,30.85400009,1514315259,32.03760147,0,10.69330025,1024.666898,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2499',)",3723304059,8,3.580240011,3742914163,3742914163,3723304059,0,internal_timestamp,30.83399963,1514315259,32.03770065,0,10.69340038,1024.666867,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2500',)",3723304059,8,3.580240011,3742914163,3742914163,3723304059,0,internal_timestamp,30.81299973,1514315259,32.03770065,0,10.69349957,1024.666754,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2501',)",3723304059,8,3.580240011,3742914163,3742914163,3723304059,0,internal_timestamp,30.79199982,1514315259,32.03770065,0,10.69340038,1024.666676,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2502',)",3723304059,8,3.580240011,3742914163,3742914163,3723304059,0,internal_timestamp,30.7670002,1514315259,32.03779984,0,10.69330025,1024.666657,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2503',)",3723304059,8,3.58020997,3742914163,3742914163,3723304059,0,internal_timestamp,30.75,1514315259,32.03770065,0,10.69309998,1024.666537,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2504',)",3723304059,8,3.580189943,3742914163,3742914163,3723304059,0,internal_timestamp,30.7329998,1514315259,32.03760147,0,10.6928997,1024.666417,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2505',)",3723304059,8,3.580169916,3742914163,3742914163,3723304059,0,internal_timestamp,30.7140007,1514315259,32.03760147,0,10.69279957,1024.666348,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2506',)",3723304059,8,3.580169916,3742914163,3742914163,3723304059,0,internal_timestamp,30.69199944,1514315259,32.03770065,0,10.69270039,1024.666343,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2507',)",3723304059,8,3.580189943,3742914163,3742914163,3723304059,0,internal_timestamp,30.66900063,1514315259,32.03789902,0,10.69270039,1024.666393,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2508',)",3723304060,8,3.580189943,3742914163,3742914163,3723304060,0,internal_timestamp,30.64900017,1514315260,32.03820038,1,10.69250011,1024.666571,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2509',)",3723304060,8,3.580140114,3742914163,3742914163,3723304060,0,internal_timestamp,30.62800026,1514315260,32.03829956,0,10.69169998,1024.666691,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2510',)",3723304060,8,3.579999924,3742914163,3742914163,3723304060,0,internal_timestamp,30.6079998,1514315260,32.03789902,0,10.6906004,1024.666477,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2511',)",3723304060,8,3.579799891,3742914163,3742914163,3723304060,0,internal_timestamp,30.58499908,1514315260,32.03699875,0,10.68939972,1024.665879,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2512',)",3723304060,8,3.579639912,3742914163,3742914163,3723304060,0,internal_timestamp,30.56399918,1514315260,32.03609848,0,10.68859959,1024.66522,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2513',)",3723304060,8,3.579580069,3742914163,3742914163,3723304060,0,internal_timestamp,30.54299927,1514315260,32.03580093,0,10.68830013,1024.664945,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2514',)",3723304060,8,3.579619884,3742914163,3742914163,3723304060,0,internal_timestamp,30.52400017,1514315260,32.03590012,0,10.68859959,1024.664884,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2515',)",3723304060,8,3.57972002,3742914163,3742914163,3723304060,0,internal_timestamp,30.50200081,1514315260,32.03639984,0,10.6892004,1024.66507,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2516',)",3723304060,8,3.579829931,3742914163,3742914163,3723304060,0,internal_timestamp,30.4810009,1514315260,32.03689957,0,10.68980026,1024.66526,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2517',)",3723304060,8,3.579900026,3742914163,3742914163,3723304060,0,internal_timestamp,30.45899963,1514315260,32.03720093,0,10.69029999,1024.665309,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2518',)",3723304060,8,3.579950094,3742914163,3742914163,3723304060,0,internal_timestamp,30.43899918,1514315260,32.03739929,0,10.69069958,1024.665304,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2519',)",3723304060,8,3.579960108,3742914163,3742914163,3723304060,0,internal_timestamp,30.41699982,1514315260,32.03739929,0,10.69079971,1024.665187,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2520',)",3723304060,8,3.579950094,3742914163,3742914163,3723304060,0,internal_timestamp,30.39599991,1514315260,32.03739929,0,10.69079971,1024.665092,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2521',)",3723304060,8,3.579930067,3742914163,3742914163,3723304060,0,internal_timestamp,30.37100029,1514315260,32.03720093,0,10.6906004,1024.664858,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2522',)",3723304060,8,3.579900026,3742914163,3742914163,3723304060,0,internal_timestamp,30.35099983,1514315260,32.03710175,0,10.69050026,1024.664707,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2523',)",3723304060,8,3.579869986,3742914163,3742914163,3723304060,0,internal_timestamp,30.33200073,1514315260,32.03699875,1,10.69029999,1024.664575,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2524',)",3723304060,8,3.579829931,3742914163,3742914163,3723304060,0,internal_timestamp,30.30900002,1514315260,32.03680038,0,10.69009972,1024.664351,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2525',)",3723304060,8,3.579770088,3742914163,3742914163,3723304060,0,internal_timestamp,30.29100037,1514315260,32.03639984,0,10.68980026,1024.664009,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2526',)",3723304061,8,3.57972002,3742914163,3742914163,3723304061,0,internal_timestamp,30.27000046,1514315261,32.03620148,0,10.68959999,1024.663794,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2527',)",3723304061,8,3.57972002,3742914163,3742914163,3723304061,0,internal_timestamp,30.24799919,1514315261,32.03609848,0,10.68959999,1024.663614,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2528',)",3723304061,8,3.579780102,3742914163,3742914163,3723304061,0,internal_timestamp,30.22699928,1514315261,32.03639984,0,10.68999958,1024.663684,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2529',)",3723304061,8,3.579890013,3742914163,3742914163,3723304061,0,internal_timestamp,30.20800018,1514315261,32.03710175,0,10.69050026,1024.664058,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2530',)",3723304061,8,3.580029964,3742914163,3742914163,3723304061,0,internal_timestamp,30.18600082,1514315261,32.03779984,0,10.69120026,1024.664381,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('2531',)",3723304061,8,3.580159903,3742914163,3742914163,3723304061,0,internal_timestamp,30.15999985,1514315261,32.03839874,0,10.69200039,1024.664591,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
