obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1430',)",3659315020,2,31.38389969,3746541022,3746541022,3659315020,0,internal_timestamp,2712.560059,273668,1450326220,1.712599993,3.138389969,34.64154148,1040.160636,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1431',)",3659315031,2,31.38529968,3746541022,3746541022,3659315031,0,internal_timestamp,2715.570068,276724,1450326231,1.71239996,3.138529968,34.64206631,1040.174466,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1432',)",3659315042,2,31.3864994,3746541022,3746541022,3659315042,0,internal_timestamp,2718.580078,270056,1450326242,1.712299943,3.13864994,34.64223828,1040.188006,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1433',)",3659315053,2,31.38730049,3746541022,3746541022,3659315053,0,internal_timestamp,2721.570068,272813,1450326253,1.711899996,3.138730049,34.6422493,1040.201373,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1434',)",3659315064,2,31.38829994,3746541022,3746541022,3659315064,0,internal_timestamp,2724.560059,277420,1450326264,1.711799979,3.138829994,34.64218481,1040.214636,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1435',)",3659315075,2,31.38969994,3746541022,3746541022,3659315075,0,internal_timestamp,2727.580078,281569,1450326275,1.712100029,3.138969994,34.64217275,1040.228015,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1436',)",3659315086,2,31.39049912,3746541022,3746541022,3659315086,0,internal_timestamp,2730.610107,274619,1450326286,1.711300015,3.139049912,34.64259034,1040.241934,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1437',)",3659315097,2,31.3913002,3746541022,3746541022,3659315097,0,internal_timestamp,2733.610107,282000,1450326297,1.710999966,3.13913002,34.64249137,1040.255242,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1438',)",3659315108,2,31.39259911,3746541022,3746541022,3659315108,0,internal_timestamp,2736.629883,278918,1450326308,1.711400032,3.139259911,34.64224931,1040.268423,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1439',)",3659315119,2,31.39380074,3746541022,3746541022,3659315119,0,internal_timestamp,2739.649902,280422,1450326319,1.711400032,3.139380074,34.64231446,1040.281903,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1440',)",3659315130,2,31.39480019,3746541022,3746541022,3659315130,0,internal_timestamp,2742.639893,283816,1450326330,1.710899949,3.139480019,34.64267856,1040.295555,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1441',)",3659315141,2,31.39609909,3746541022,3746541022,3659315141,0,internal_timestamp,2745.659912,287333,1450326341,1.711099982,3.139609909,34.64265069,1040.308931,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1442',)",3659315152,2,31.3973999,3746541022,3746541022,3659315152,0,internal_timestamp,2748.659912,278836,1450326352,1.711300015,3.13973999,34.64263485,1040.322227,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1443',)",3659315163,2,31.39850044,3746541022,3746541022,3659315163,0,internal_timestamp,2751.669922,281600,1450326363,1.711500049,3.139850044,34.64236826,1040.33537,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1444',)",3659315174,2,31.39949989,3746541022,3746541022,3659315174,0,internal_timestamp,2754.639893,284581,1450326374,1.711300015,3.139949989,34.64242296,1040.348644,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1445',)",3659315185,2,31.40089989,3746541022,3746541022,3659315185,0,internal_timestamp,2757.659912,287481,1450326385,1.711500049,3.140089989,34.64252074,1040.362115,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1446',)",3659315196,2,31.40169907,3746541022,3746541022,3659315196,0,internal_timestamp,2760.659912,291461,1450326396,1.710899949,3.140169907,34.64274225,1040.375709,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1447',)",3659315207,2,31.4029007,3746541022,3746541022,3659315207,0,internal_timestamp,2763.679932,282366,1450326407,1.710399985,3.14029007,34.64334304,1040.389674,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1448',)",3659315218,2,31.40390015,3746541022,3746541022,3659315218,0,internal_timestamp,2766.699951,284192,1450326418,1.710600019,3.140390015,34.64294902,1040.402758,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1449',)",3659315229,2,31.40539932,3746541022,3746541022,3659315229,0,internal_timestamp,2769.679932,287067,1450326429,1.710800052,3.140539932,34.64318876,1040.416158,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1450',)",3659315240,2,31.40640068,3746541022,3746541022,3659315240,0,internal_timestamp,2772.679932,289746,1450326440,1.710899949,3.140640068,34.64291385,1040.429259,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1451',)",3659315251,2,31.40780067,3746541022,3746541022,3659315251,0,internal_timestamp,2775.709961,294212,1450326451,1.711199999,3.140780067,34.64290222,1040.442669,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1452',)",3659315262,2,31.4090004,3746541022,3746541022,3659315262,0,internal_timestamp,2778.709961,286115,1450326462,1.711500049,3.14090004,34.64265858,1040.455763,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1453',)",3659315273,2,31.4102993,3746541022,3746541022,3659315273,0,internal_timestamp,2781.709961,289354,1450326473,1.711199999,3.14102993,34.64317703,1040.46954,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1454',)",3659315284,2,31.41160011,3746541022,3746541022,3659315284,0,internal_timestamp,2784.709961,292941,1450326484,1.711400032,3.141160011,34.64316499,1040.482828,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1455',)",3659315295,2,31.41309929,3746541022,3746541022,3659315295,0,internal_timestamp,2787.75,296643,1450326495,1.711799979,3.141309929,34.64316546,1040.496273,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1456',)",3659315306,2,31.41390038,3746541022,3746541022,3659315306,0,internal_timestamp,2790.72998,289835,1450326506,1.710999966,3.141390038,34.64361484,1040.509983,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1457',)",3659315317,2,31.41489983,3746541022,3746541022,3659315317,0,internal_timestamp,2793.719971,293668,1450326517,1.711099982,3.141489983,34.64334439,1040.523045,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1458',)",3659315328,2,31.41609955,3746541022,3746541022,3659315328,0,internal_timestamp,2796.719971,299094,1450326528,1.710899949,3.141609955,34.64363574,1040.536634,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1459',)",3659315339,2,31.41729927,3746541022,3746541022,3659315339,0,internal_timestamp,2799.73999,300369,1450326539,1.711099982,3.141729927,34.64349163,1040.549912,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1460',)",3659315350,2,31.41839981,3746541022,3746541022,3659315350,0,internal_timestamp,2802.719971,329777,1450326550,1.710899949,3.141839981,34.64367094,1040.563322,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1461',)",3659315361,2,31.4197998,3746541022,3746541022,3659315361,0,internal_timestamp,2805.709961,295356,1450326561,1.711300015,3.14197998,34.64357452,1040.576473,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1462',)",3659315372,2,31.42110062,3746541022,3746541022,3659315372,0,internal_timestamp,2808.75,297588,1450326572,1.711500049,3.142110062,34.64354637,1040.589927,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1463',)",3659315383,2,31.42219925,3746541022,3746541022,3659315383,0,internal_timestamp,2811.719971,300187,1450326583,1.711300015,3.142219925,34.64372892,1040.603293,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1464',)",3659315394,2,31.42359924,3746541022,3746541022,3659315394,0,internal_timestamp,2814.73999,304797,1450326594,1.711599946,3.142359924,34.64372621,1040.616662,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1465',)",3659315405,2,31.42469978,3746541022,3746541022,3659315405,0,internal_timestamp,2817.72998,298765,1450326605,1.711699963,3.142469978,34.64358263,1040.629817,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1466',)",3659315416,2,31.42609978,3746541022,3746541022,3659315416,0,internal_timestamp,2820.76001,305835,1450326616,1.712100029,3.142609978,34.6434692,1040.643127,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1467',)",3659315427,2,31.42760086,3746541022,3746541022,3659315427,0,internal_timestamp,2823.75,298715,1450326627,1.712599993,3.142760086,34.64339253,1040.656273,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1468',)",3659315438,2,31.42869949,3746541022,3746541022,3659315438,0,internal_timestamp,2826.77002,302727,1450326638,1.712100029,3.142869949,34.64387298,1040.670134,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1469',)",3659315449,2,31.42950058,3746541022,3746541022,3659315449,0,internal_timestamp,2829.76001,307178,1450326649,1.711799979,3.142950058,34.64378884,1040.68339,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1470',)",3659315460,2,31.43090057,3746541022,3746541022,3659315460,0,internal_timestamp,2832.790039,311906,1450326660,1.711899996,3.143090057,34.64399641,1040.696992,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1471',)",3659315471,2,31.4321003,3746541022,3746541022,3659315471,0,internal_timestamp,2835.800049,307504,1450326671,1.712200046,3.14321003,34.64375424,1040.710124,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1472',)",3659315482,2,31.43320084,3746541022,3746541022,3659315482,0,internal_timestamp,2838.77002,310755,1450326682,1.712000012,3.143320084,34.6439419,1040.723486,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1473',)",3659315493,2,31.4340992,3746541022,3746541022,3659315493,0,internal_timestamp,2841.800049,312932,1450326693,1.711699963,3.14340992,34.64396002,1040.736997,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1474',)",3659315504,2,31.43540001,3746541022,3746541022,3659315504,0,internal_timestamp,2844.800049,306765,1450326704,1.711599946,3.143540001,34.64427397,1040.750575,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1475',)",3659315515,2,31.43639946,3746541022,3746541022,3659315515,0,internal_timestamp,2847.810059,310987,1450326715,1.711799979,3.143639946,34.64389348,1040.76361,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1476',)",3659315526,2,31.43779945,3746541022,3746541022,3659315526,0,internal_timestamp,2850.810059,317152,1450326726,1.711799979,3.143779945,34.6442234,1040.777183,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1477',)",3659315537,2,31.43860054,3746541022,3746541022,3659315537,0,internal_timestamp,2853.820068,308506,1450326737,1.711599946,3.143860054,34.64402595,1040.790419,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1478',)",3659315548,2,31.44000053,3746541022,3746541022,3659315548,0,internal_timestamp,2856.810059,312464,1450326748,1.711199999,3.144000053,34.64478721,1040.804343,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1479',)",3659315559,2,31.44149971,3746541022,3746541022,3659315559,0,internal_timestamp,2859.830078,313517,1450326759,1.712000012,3.144149971,34.6443784,1040.817307,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1480',)",3659315570,2,31.44300079,3746541022,3746541022,3659315570,0,internal_timestamp,2862.840088,314940,1450326770,1.712100029,3.144300079,34.64472261,1040.830918,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1481',)",3659315581,2,31.44449997,3746541022,3746541022,3659315581,0,internal_timestamp,2865.840088,319375,1450326781,1.712900043,3.144449997,34.64432374,1040.843799,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1482',)",3659315592,2,31.44549942,3746541022,3746541022,3659315592,0,internal_timestamp,2868.860107,336395,1450326792,1.712200046,3.144549942,34.64489961,1040.857753,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1483',)",3659315603,2,31.44689941,3746541022,3746541022,3659315603,0,internal_timestamp,2871.889893,312923,1450326803,1.71239996,3.144689941,34.64500493,1040.871248,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1484',)",3659315614,2,31.44799995,3746541022,3746541022,3659315614,0,internal_timestamp,2874.870117,317007,1450326814,1.712700009,3.144799995,34.64465884,1040.884155,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1485',)",3659315625,2,31.44949913,3746541022,3746541022,3659315625,0,internal_timestamp,2877.879883,320957,1450326825,1.712800026,3.144949913,34.64500234,1040.897759,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1486',)",3659315636,2,31.45089912,3746541022,3746541022,3659315636,0,internal_timestamp,2880.919922,324218,1450326836,1.713199973,3.145089912,34.64489081,1040.911098,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1487',)",3659315647,2,31.45190048,3746541022,3746541022,3659315647,0,internal_timestamp,2883.919922,317339,1450326847,1.712700009,3.145190048,34.64526673,1040.924773,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1488',)",3659315658,2,31.45319939,3746541022,3746541022,3659315658,0,internal_timestamp,2886.899902,321476,1450326858,1.713099957,3.145319939,34.64505939,1040.937768,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1489',)",3659315669,2,31.45479965,3746541022,3746541022,3659315669,0,internal_timestamp,2889.909912,326030,1450326869,1.71329999,3.145479965,34.64542167,1040.95137,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1490',)",3659315680,2,31.45630074,3746541022,3746541022,3659315680,0,internal_timestamp,2892.909912,320717,1450326880,1.713700056,3.145630074,34.645454,1040.96464,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1491',)",3659315691,2,31.45750046,3746541022,3746541022,3659315691,0,internal_timestamp,2895.899902,325783,1450326891,1.713999987,3.145750046,34.64522764,1040.977677,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1492',)",3659315702,2,31.45890045,3746541022,3746541022,3659315702,0,internal_timestamp,2898.879883,326415,1450326902,1.714100003,3.145890045,34.64546515,1040.991061,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1493',)",3659315713,2,31.46050072,3746541022,3746541022,3659315713,0,internal_timestamp,2901.870117,319005,1450326913,1.714699984,3.146050072,34.64541189,1041.004188,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1494',)",3659315724,2,31.46190071,3746541022,3746541022,3659315724,0,internal_timestamp,2904.899902,322479,1450326924,1.715000033,3.146190071,34.64541403,1041.017577,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1495',)",3659315735,2,31.46319962,3746541022,3746541022,3659315735,0,internal_timestamp,2907.899902,341954,1450326935,1.715299964,3.146319962,34.64530618,1041.030747,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1496',)",3659315746,2,31.46459961,3746541022,3746541022,3659315746,0,internal_timestamp,2910.889893,327760,1450326946,1.71570003,3.146459961,34.64522083,1041.043875,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1497',)",3659315757,2,31.46619987,3746541022,3746541022,3659315757,0,internal_timestamp,2913.899902,330667,1450326957,1.715999961,3.146619987,34.64547917,1041.057374,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1498',)",3659315768,2,31.4673996,3746541022,3746541022,3659315768,0,internal_timestamp,2916.909912,333547,1450326968,1.716099977,3.14673996,34.64545868,1041.070685,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1499',)",3659315779,2,31.46899986,3746541022,3746541022,3659315779,0,internal_timestamp,2919.909912,336621,1450326979,1.716599941,3.146899986,34.64550929,1041.083945,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1500',)",3659315790,2,31.47030067,3746541022,3746541022,3659315790,0,internal_timestamp,2922.969971,329078,1450326990,1.716799974,3.147030067,34.64548405,1041.097457,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1501',)",3659315801,2,31.4715004,3746541022,3746541022,3659315801,0,internal_timestamp,2925.949951,331808,1450327001,1.717100024,3.14715004,34.6452654,1041.110447,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1502',)",3659315812,2,31.47299957,3746541022,3746541022,3659315812,0,internal_timestamp,2928.639893,334213,1450327012,1.717300057,3.147299957,34.64565485,1041.12264,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1503',)",3659315823,2,31.4727993,3746541022,3746541022,3659315823,0,internal_timestamp,2928.620117,337933,1450327023,1.717200041,3.14727993,34.64552447,1041.122466,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1504',)",3659315834,2,31.47270012,3746541022,3746541022,3659315834,0,internal_timestamp,2928.639893,330071,1450327034,1.717399955,3.147270012,34.64518075,1041.122256,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1505',)",3659315845,2,31.47290039,3746541022,3746541022,3659315845,0,internal_timestamp,2928.620117,332794,1450327045,1.717499971,3.147290039,34.64532934,1041.122269,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1506',)",3659315856,2,31.47270012,3746541022,3746541022,3659315856,0,internal_timestamp,2928.620117,336213,1450327056,1.717000008,3.147270012,34.6456156,1041.122567,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1507',)",3659315867,2,31.47270012,3746541022,3746541022,3659315867,0,internal_timestamp,2928.620117,339370,1450327067,1.717499971,3.147270012,34.64508339,1041.122077,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1508',)",3659315878,2,31.47290039,3746541022,3746541022,3659315878,0,internal_timestamp,2928.600098,343409,1450327078,1.717200041,3.147290039,34.64565783,1041.122481,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1509',)",3659315889,2,31.4727993,3746541022,3746541022,3659315889,0,internal_timestamp,2928.620117,336559,1450327089,1.717499971,3.14727993,34.6452052,1041.122172,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1510',)",3659315900,2,31.47260094,3746541022,3746541022,3659315900,0,internal_timestamp,2928.620117,340002,1450327100,1.717399955,3.147260094,34.64506805,1041.12208,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1511',)",3659315911,2,31.47260094,3746541022,3746541022,3659315911,0,internal_timestamp,2928.610107,345597,1450327111,1.717200041,3.147260094,34.64528546,1041.122235,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1512',)",3659315922,2,31.47270012,3746541022,3746541022,3659315922,0,internal_timestamp,2928.620117,348078,1450327122,1.717399955,3.147270012,34.64518986,1041.122175,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1513',)",3659315933,2,31.47270012,3746541022,3746541022,3659315933,0,internal_timestamp,2928.620117,343760,1450327133,1.717499971,3.147270012,34.64508339,1041.122077,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1514',)",3659315944,2,31.47270012,3746541022,3746541022,3659315944,0,internal_timestamp,2928.620117,341520,1450327144,1.717100024,3.147270012,34.64550913,1041.122469,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1515',)",3659315955,2,31.47270012,3746541022,3746541022,3659315955,0,internal_timestamp,2928.629883,345776,1450327155,1.717300057,3.147270012,34.6452917,1041.122313,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1516',)",3659315966,2,31.4727993,3746541022,3746541022,3659315966,0,internal_timestamp,2928.629883,348491,1450327166,1.717200041,3.14727993,34.64551997,1041.122506,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1517',)",3659315977,2,31.4727993,3746541022,3746541022,3659315977,0,internal_timestamp,2928.590088,340615,1450327177,1.717300057,3.14727993,34.64543183,1041.122246,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1518',)",3659315988,2,31.4727993,3746541022,3746541022,3659315988,0,internal_timestamp,2928.620117,343827,1450327188,1.717399955,3.14727993,34.64531166,1041.12227,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1519',)",3659315999,2,31.47260094,3746541022,3746541022,3659315999,0,internal_timestamp,2928.610107,345423,1450327199,1.717200041,3.147260094,34.64528546,1041.122235,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1520',)",3659316010,2,31.47270012,3746541022,3746541022,3659316010,0,internal_timestamp,2928.610107,348119,1450327210,1.717399955,3.147270012,34.64519447,1041.122134,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1521',)",3659316021,2,31.47270012,3746541022,3746541022,3659316021,0,internal_timestamp,2928.620117,353245,1450327221,1.717499971,3.147270012,34.64508339,1041.122077,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1522',)",3659316032,2,31.47270012,3746541022,3746541022,3659316032,0,internal_timestamp,2928.600098,345700,1450327232,1.717499971,3.147270012,34.64509261,1041.121995,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1523',)",3659316043,2,31.47270012,3746541022,3746541022,3659316043,0,internal_timestamp,2928.600098,349180,1450327243,1.717399955,3.147270012,34.64519908,1041.122094,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1524',)",3659316054,2,31.4727993,3746541022,3746541022,3659316054,0,internal_timestamp,2928.590088,352787,1450327254,1.717100024,3.14727993,34.64564476,1041.122442,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1525',)",3659316065,2,31.4727993,3746541022,3746541022,3659316065,0,internal_timestamp,2928.580078,356741,1450327265,1.717499971,3.14727993,34.64522363,1041.122009,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1526',)",3659316076,2,31.47260094,3746541022,3746541022,3659316076,0,internal_timestamp,2928.590088,350753,1450327276,1.717200041,3.147260094,34.64529468,1041.122154,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1527',)",3659316087,2,31.47270012,3746541022,3746541022,3659316087,0,internal_timestamp,2928.580078,357327,1450327287,1.717399955,3.147270012,34.64520829,1041.122012,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1528',)",3659316098,2,31.47270012,3746541022,3746541022,3659316098,0,internal_timestamp,2928.590088,359323,1450327298,1.717700005,3.147270012,34.64488429,1041.121759,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1529',)",3659316109,2,31.47270012,3746541022,3746541022,3659316109,0,internal_timestamp,2928.570068,352670,1450327309,1.717300057,3.147270012,34.64531924,1041.122069,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1530',)",3659316120,2,31.47270012,3746541022,3746541022,3659316120,0,internal_timestamp,2928.620117,369090,1450327320,1.717499971,3.147270012,34.64508339,1041.122077,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1531',)",3659316131,2,31.47270012,3746541022,3746541022,3659316131,0,internal_timestamp,2928.620117,359162,1450327331,1.717300057,3.147270012,34.6452962,1041.122273,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1532',)",3659316142,2,31.4727993,3746541022,3746541022,3659316142,0,internal_timestamp,2928.590088,360513,1450327342,1.717399955,3.14727993,34.64532549,1041.122148,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1533',)",3659316153,2,31.47260094,3746541022,3746541022,3659316153,0,internal_timestamp,2928.580078,363869,1450327353,1.717599988,3.147260094,34.64487356,1041.121721,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1534',)",3659316164,2,31.47260094,3746541022,3746541022,3659316164,0,internal_timestamp,2928.580078,356882,1450327364,1.717200041,3.147260094,34.64529929,1041.122113,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1535',)",3659316175,2,31.47270012,3746541022,3746541022,3659316175,0,internal_timestamp,2928.580078,361949,1450327375,1.717300057,3.147270012,34.64531463,1041.12211,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1536',)",3659316186,2,31.47270012,3746541022,3746541022,3659316186,0,internal_timestamp,2928.570068,364687,1450327386,1.717499971,3.147270012,34.64510644,1041.121873,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1537',)",3659316197,2,31.47270012,3746541022,3746541022,3659316197,0,internal_timestamp,2928.610107,357475,1450327397,1.717300057,3.147270012,34.6453008,1041.122232,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1538',)",3659316208,2,31.47270012,3746541022,3746541022,3659316208,0,internal_timestamp,2928.590088,363106,1450327408,1.717499971,3.147270012,34.64509722,1041.121955,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1539',)",3659316219,2,31.47270012,3746541022,3746541022,3659316219,0,internal_timestamp,2928.600098,363538,1450327419,1.717300057,3.147270012,34.64530541,1041.122191,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1540',)",3659316230,2,31.4727993,3746541022,3746541022,3659316230,0,internal_timestamp,2928.600098,366327,1450327430,1.717300057,3.14727993,34.64542722,1041.122286,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1541',)",3659316241,2,31.4727993,3746541022,3746541022,3659316241,0,internal_timestamp,2928.570068,369796,1450327441,1.717200041,3.14727993,34.64554751,1041.122262,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1542',)",3659316252,2,31.4727993,3746541022,3746541022,3659316252,0,internal_timestamp,2928.600098,363827,1450327452,1.717399955,3.14727993,34.64532088,1041.122188,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1543',)",3659316263,2,31.47270012,3746541022,3746541022,3659316263,0,internal_timestamp,2928.560059,369730,1450327463,1.717200041,3.147270012,34.64543032,1041.122127,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1544',)",3659316266,2,31.47290039,3746541022,3746541022,3659316266,0,internal_timestamp,2928.570068,366338,1450327466,1.717300057,3.147290039,34.6455652,1041.122261,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('1545',)",3659342475,2,31.47229958,3746541022,3746541022,3659342475,0,internal_timestamp,2929.22998,473021,1450353675,1.716500044,3.147229958,34.64537507,1041.125157,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
